,Custom DQN,SARSA,No Battery Baseline,Random,SB3 DQN,SB3 PPO,SB3 A2C,SB3 QR_DQN,SB3 MASKABLE_PPO,SB3 RECURRENT_PPO,BTR C51,BTR IQN,MILP (Theoretical Optimum)
2012-06-30 16:30:00+00:00,0.0,-0.00032966690625,-0.00032966690625,-0.00032966690625,-0.00032966690625,-0.00032966690625,-0.00032966690625,0.027013575187499996,-0.00032966690625,-0.00032966690625,-0.00032966690625,0.0,0.004223558625
2012-06-30 17:00:00+00:00,0.0,-0.00056821771875,-0.00056821771875,-0.05437667166611842,-0.00056821771875,-0.00056821771875,-0.00056821771875,0.059229294437499996,-0.00056821771875,-0.00056821771875,-0.00056821771875,0.0,0.038143212249999996
2012-06-30 17:30:00+00:00,0.0,-0.00056821771875,-0.0019447606875,-0.05575321463486842,-0.0019447606875,-0.0019447606875,-0.0019447606875,0.09318402099999999,-0.0019447606875,-0.0019447606875,-0.0019447606875,0.0,0.0739333294375
2012-06-30 18:00:00+00:00,0.0,0.038209828281250004,-0.0022319041875,-0.016975168634868414,-0.0022319041875,-0.0022319041875,-0.0022319041875,0.105982417,-0.0022319041875,-0.0022319041875,-0.0022319041875,0.0,0.1147624004375
2012-06-30 18:30:00+00:00,0.0,0.038209828281250004,-0.0029408838750000004,0.021039646990131583,-0.0029408838750000004,-0.0029408838750000004,-0.0029408838750000004,0.1052734373125,-0.0029408838750000004,-0.0029408838750000004,-0.0029408838750000004,0.0,0.1147624004375
2012-06-30 19:00:00+00:00,0.0,0.038209828281250004,-0.0040171876875,-0.03764435419078947,-0.0040171876875,-0.0040171876875,-0.0040171876875,0.1041971335,-0.0040171876875,-0.0040171876875,-0.0040171876875,0.0,0.113686096625
2012-06-30 19:30:00+00:00,0.0,0.038209828281250004,-0.0042402943125,-0.03764435419078947,-0.0042402943125,-0.0042402943125,-0.0042402943125,0.103974026875,-0.0042402943125,-0.0042402943125,-0.0042402943125,0.0,0.11346299
2012-06-30 20:00:00+00:00,0.0,0.038209828281250004,-0.00498712725,-0.03839118712828947,-0.00498712725,-0.00498712725,-0.00498712725,0.1032271939375,-0.00498712725,-0.00498712725,-0.00498712725,0.0,0.1127161570625
2012-06-30 20:30:00+00:00,0.0,0.038209828281250004,-0.00560292675,-0.03900698662828947,-0.00560292675,-0.00560292675,-0.00560292675,0.1026113944375,-0.00560292675,-0.00560292675,-0.00560292675,0.0,0.1121003575625
2012-06-30 21:00:00+00:00,0.0,0.038209828281250004,-0.00582980025,-0.09040833381249999,-0.00582980025,-0.00582980025,-0.00582980025,0.1023845209375,-0.00582980025,-0.00582980025,-0.00582980025,0.0,0.1118734840625
2012-06-30 21:30:00+00:00,0.0,0.038209828281250004,-0.006749448187500001,-0.06283867306249999,-0.006749448187500001,-0.006749448187500001,-0.006749448187500001,0.101464873,-0.006749448187500001,-0.006749448187500001,-0.006749448187500001,0.0,0.110953836125
2012-06-30 22:00:00+00:00,0.031946830999999995,0.038209828281250004,-0.006986007937500001,-0.06307523281249999,-0.006986007937500001,-0.006986007937500001,-0.006986007937500001,0.10122831325,-0.006986007937500001,-0.006986007937500001,-0.006986007937500001,0.0,0.11071727637499999
2012-06-30 22:30:00+00:00,0.06740976049999998,0.038209828281250004,-0.0078201324375,-0.027612303312500003,-0.0078201324375,-0.0078201324375,-0.0078201324375,0.10039418874999999,-0.0078201324375,-0.0078201324375,-0.0078201324375,0.0,0.10988315187499999
